game_id,season,game_type,week,gameday,weekday,gametime,away_team,home_team,away_score,home_score,home_result,stadium,location,roof,surface,old_game_id
2020_09_HOU_JAX,2020,REG,9,11/8/2020,Sunday,13:00,HOU,JAX,27,25,-2,TIAA Bank Stadium,Home,outdoors,grass,2020110803
2020_09_CAR_KC,2020,REG,9,11/8/2020,Sunday,13:00,CAR,KC,31,33,2,Arrowhead Stadium,Home,outdoors,astroturf,2020110804
2020_09_DET_MIN,2020,REG,9,11/8/2020,Sunday,13:00,DET,MIN,20,34,14,U.S. Bank Stadium,Home,dome,sportturf,2020110805
2020_09_CHI_TEN,2020,REG,9,11/8/2020,Sunday,13:00,CHI,TEN,17,24,7,Nissan Stadium,Home,outdoors,grass,2020110806
2020_09_NYG_WAS,2020,REG,9,11/8/2020,Sunday,13:00,NYG,WAS,23,20,-3,FedExField,Home,outdoors,grass,2020110807
2020_09_LV_LAC,2020,REG,9,11/8/2020,Sunday,16:05,LV,LAC,31,26,-5,SoFi Stadium,Home,dome,matrixturf,2020110808
2020_09_MIA_ARI,2020,REG,9,11/8/2020,Sunday,16:25,MIA,ARI,34,31,-3,State Farm Stadium,Home,closed,grass,2020110809
2020_09_PIT_DAL,2020,REG,9,11/8/2020,Sunday,16:25,PIT,DAL,24,19,-5,AT&T Stadium,Home,closed,fieldturf,2020110810
2020_09_NO_TB,2020,REG,9,11/8/2020,Sunday,20:20,NO,TB,38,3,-35,Raymond James Stadium,Home,outdoors,grass,2020110811
2020_09_NE_NYJ,2020,REG,9,11/9/2020,Monday,20:15,NE,NYJ,30,27,-3,MetLife Stadium,Home,outdoors,fieldturf ,2020110900
2020_10_IND_TEN,2020,REG,10,11/12/2020,Thursday,20:20,IND,TEN,34,17,-17,Nissan Stadium,Home,outdoors,grass,2020111200
2020_10_TB_CAR,2020,REG,10,11/15/2020,Sunday,13:00,TB,CAR,46,23,-23,Bank of America Stadium,Home,outdoors,grass,2020111500
2020_10_HOU_CLE,2020,REG,10,11/15/2020,Sunday,13:00,HOU,CLE,7,10,3,FirstEnergy Stadium,Home,outdoors,grass,2020111501
2020_10_WAS_DET,2020,REG,10,11/15/2020,Sunday,13:00,WAS,DET,27,30,3,Ford Field,Home,dome,fieldturf,2020111502
2020_10_JAX_GB,2020,REG,10,11/15/2020,Sunday,13:00,JAX,GB,20,24,4,Lambeau Field,Home,outdoors,grass,2020111503
2020_10_PHI_NYG,2020,REG,10,11/15/2020,Sunday,13:00,PHI,NYG,17,27,10,MetLife Stadium,Home,outdoors,fieldturf ,2020111504
2020_10_BUF_ARI,2020,REG,10,11/15/2020,Sunday,16:05,BUF,ARI,30,32,2,State Farm Stadium,Home,closed,grass,2020111506
2020_10_DEN_LV,2020,REG,10,11/15/2020,Sunday,16:05,DEN,LV,12,37,25,Allegiant Stadium,Home,dome,grass,2020111507
2020_10_LAC_MIA,2020,REG,10,11/15/2020,Sunday,16:05,LAC,MIA,21,29,8,Hard Rock Stadium,Home,outdoors,grass,2020111512
2020_10_SEA_LA,2020,REG,10,11/15/2020,Sunday,16:25,SEA,LA,16,23,7,SoFi Stadium,Home,dome,matrixturf,2020111509
2020_10_SF_NO,2020,REG,10,11/15/2020,Sunday,16:25,SF,NO,13,27,14,Mercedes-Benz Superdome,Home,dome,astroturf,2020111510
2020_10_CIN_PIT,2020,REG,10,11/15/2020,Sunday,16:25,CIN,PIT,10,36,26,Heinz Field,Home,outdoors,grass,2020111505
2020_10_BAL_NE,2020,REG,10,11/15/2020,Sunday,20:20,BAL,NE,17,23,6,Gillette Stadium,Home,outdoors,grass,2020111511
2020_10_MIN_CHI,2020,REG,10,11/16/2020,Monday,20:15,MIN,CHI,19,13,-6,Soldier Field,Home,outdoors,grass,2020111600
2020_11_ARI_SEA,2020,REG,11,11/19/2020,Thursday,20:20,ARI,SEA,21,28,7,Lumen Field,Home,outdoors,fieldturf,2020111900
2020_11_TEN_BAL,2020,REG,11,11/22/2020,Sunday,13:00,TEN,BAL,30,24,-6,M&T Bank Stadium,Home,outdoors,grass,2020112200
2020_11_DET_CAR,2020,REG,11,11/22/2020,Sunday,13:00,DET,CAR,0,20,20,Bank of America Stadium,Home,outdoors,grass,2020112201
2020_11_PHI_CLE,2020,REG,11,11/22/2020,Sunday,13:00,PHI,CLE,17,22,5,FirstEnergy Stadium,Home,outdoors,grass,2020112202
2020_11_NE_HOU,2020,REG,11,11/22/2020,Sunday,13:00,NE,HOU,20,27,7,NRG Stadium,Home,closed,grass,2020112203
2020_11_PIT_JAX,2020,REG,11,11/22/2020,Sunday,13:00,PIT,JAX,27,3,-24,TIAA Bank Stadium,Home,outdoors,grass,2020112205
2020_11_ATL_NO,2020,REG,11,11/22/2020,Sunday,13:00,ATL,NO,9,24,15,Mercedes-Benz Superdome,Home,dome,astroturf,2020112206
2020_11_CIN_WAS,2020,REG,11,11/22/2020,Sunday,13:00,CIN,WAS,9,20,11,FedExField,Home,outdoors,grass,2020112207
2020_11_MIA_DEN,2020,REG,11,11/22/2020,Sunday,16:05,MIA,DEN,13,20,7,Empower Field at Mile High,Home,outdoors,grass,2020112211
2020_11_NYJ_LAC,2020,REG,11,11/22/2020,Sunday,16:05,NYJ,LAC,28,34,6,SoFi Stadium,Home,dome,matrixturf,2020112212
2020_11_GB_IND,2020,REG,11,11/22/2020,Sunday,16:25,GB,IND,31,34,3,Lucas Oil Stadium,Home,closed,fieldturf,2020112204
2020_11_DAL_MIN,2020,REG,11,11/22/2020,Sunday,16:25,DAL,MIN,31,28,-3,U.S. Bank Stadium,Home,dome,sportturf,2020112209
2020_11_KC_LV,2020,REG,11,11/22/2020,Sunday,20:20,KC,LV,35,31,-4,Allegiant Stadium,Home,dome,grass,2020112210
2020_11_LA_TB,2020,REG,11,11/23/2020,Monday,20:15,LA,TB,27,24,-3,Raymond James Stadium,Home,outdoors,grass,2020112300
2020_12_HOU_DET,2020,REG,12,11/26/2020,Thursday,12:30,HOU,DET,41,25,-16,Ford Field,Home,dome,fieldturf,2020112600
2020_12_WAS_DAL,2020,REG,12,11/26/2020,Thursday,16:30,WAS,DAL,41,16,-25,AT&T Stadium,Home,closed,fieldturf,2020112601
2020_12_LV_ATL,2020,REG,12,11/29/2020,Sunday,13:00,LV,ATL,6,43,37,Mercedes-Benz Stadium,Home,closed,fieldturf,2020112900
2020_12_LAC_BUF,2020,REG,12,11/29/2020,Sunday,13:00,LAC,BUF,17,27,10,New Era Field,Home,outdoors,astroturf,2020112901
2020_12_NYG_CIN,2020,REG,12,11/29/2020,Sunday,13:00,NYG,CIN,19,17,-2,Paul Brown Stadium,Home,outdoors,grass,2020112902
2020_12_TEN_IND,2020,REG,12,11/29/2020,Sunday,13:00,TEN,IND,45,26,-19,Lucas Oil Stadium,Home,closed,fieldturf,2020112903
2020_12_CLE_JAX,2020,REG,12,11/29/2020,Sunday,13:00,CLE,JAX,27,25,-2,TIAA Bank Stadium,Home,outdoors,grass,2020112904
2020_12_CAR_MIN,2020,REG,12,11/29/2020,Sunday,13:00,CAR,MIN,27,28,1,U.S. Bank Stadium,Home,dome,sportturf,2020112905
2020_12_ARI_NE,2020,REG,12,11/29/2020,Sunday,13:00,ARI,NE,17,20,3,Gillette Stadium,Home,outdoors,grass,2020112906
2020_12_MIA_NYJ,2020,REG,12,11/29/2020,Sunday,13:00,MIA,NYJ,20,3,-17,MetLife Stadium,Home,outdoors,fieldturf ,2020112907
2020_12_NO_DEN,2020,REG,12,11/29/2020,Sunday,16:05,NO,DEN,31,3,-28,Empower Field at Mile High,Home,outdoors,grass,2020112908
2020_12_SF_LA,2020,REG,12,11/29/2020,Sunday,16:05,SF,LA,23,20,-3,SoFi Stadium,Home,dome,matrixturf,2020112909
2020_12_KC_TB,2020,REG,12,11/29/2020,Sunday,16:25,KC,TB,27,24,-3,Raymond James Stadium,Home,outdoors,grass,2020112910
2020_12_CHI_GB,2020,REG,12,11/29/2020,Sunday,20:20,CHI,GB,25,41,16,Lambeau Field,Home,outdoors,grass,2020112911
2020_12_SEA_PHI,2020,REG,12,11/30/2020,Monday,20:15,SEA,PHI,23,17,-6,Lincoln Financial Field,Home,outdoors,grass,2020113000
2020_12_BAL_PIT,2020,REG,12,12/2/2020,Wednesday,15:40,BAL,PIT,14,19,5,Heinz Field,Home,outdoors,grass,2020120200
2020_13_NO_ATL,2020,REG,13,12/6/2020,Sunday,13:00,NO,ATL,21,16,-5,Mercedes-Benz Stadium,Home,closed,fieldturf,2020120600
2020_13_DET_CHI,2020,REG,13,12/6/2020,Sunday,13:00,DET,CHI,34,30,-4,Soldier Field,Home,outdoors,grass,2020120601
2020_13_IND_HOU,2020,REG,13,12/6/2020,Sunday,13:00,IND,HOU,26,20,-6,NRG Stadium,Home,closed,grass,2020120602
2020_13_CIN_MIA,2020,REG,13,12/6/2020,Sunday,13:00,CIN,MIA,7,19,12,Hard Rock Stadium,Home,outdoors,grass,2020120603
2020_13_JAX_MIN,2020,REG,13,12/6/2020,Sunday,13:00,JAX,MIN,24,27,3,U.S. Bank Stadium,Home,dome,sportturf,2020120604
2020_13_LV_NYJ,2020,REG,13,12/6/2020,Sunday,13:00,LV,NYJ,31,28,-3,MetLife Stadium,Home,outdoors,fieldturf ,2020120605
2020_13_CLE_TEN,2020,REG,13,12/6/2020,Sunday,13:00,CLE,TEN,41,35,-6,Nissan Stadium,Home,outdoors,grass,2020120607
2020_13_LA_ARI,2020,REG,13,12/6/2020,Sunday,16:05,LA,ARI,38,28,-10,State Farm Stadium,Home,closed,grass,2020120608
2020_13_NYG_SEA,2020,REG,13,12/6/2020,Sunday,16:05,NYG,SEA,17,12,-5,Lumen Field,Home,outdoors,fieldturf,2020120609
2020_13_PHI_GB,2020,REG,13,12/6/2020,Sunday,16:25,PHI,GB,16,30,14,Lambeau Field,Home,outdoors,grass,2020120610
2020_13_NE_LAC,2020,REG,13,12/6/2020,Sunday,16:25,NE,LAC,45,0,-45,SoFi Stadium,Home,dome,matrixturf,2020120611
2020_13_DEN_KC,2020,REG,13,12/6/2020,Sunday,20:20,DEN,KC,16,22,6,Arrowhead Stadium,Home,outdoors,astroturf,2020120612
2020_13_WAS_PIT,2020,REG,13,12/7/2020,Monday,17:00,WAS,PIT,23,17,-6,Heinz Field,Home,outdoors,grass,2020120702
2020_13_BUF_SF,2020,REG,13,12/7/2020,Monday,20:15,BUF,SF,34,24,-10,State Farm Stadium,Neutral,closed,grass,2020120700
2020_13_DAL_BAL,2020,REG,13,12/8/2020,Tuesday,20:05,DAL,BAL,17,34,17,M&T Bank Stadium,Home,outdoors,grass,2020120800
2020_14_NE_LA,2020,REG,14,12/10/2020,Thursday,20:20,NE,LA,3,24,21,SoFi Stadium,Home,dome,matrixturf,2020121000
2020_14_DEN_CAR,2020,REG,14,12/13/2020,Sunday,13:00,DEN,CAR,32,27,-5,Bank of America Stadium,Home,outdoors,grass,2020121300
2020_14_HOU_CHI,2020,REG,14,12/13/2020,Sunday,13:00,HOU,CHI,7,36,29,Soldier Field,Home,outdoors,grass,2020121301
2020_14_DAL_CIN,2020,REG,14,12/13/2020,Sunday,13:00,DAL,CIN,30,7,-23,Paul Brown Stadium,Home,outdoors,grass,2020121302
2020_14_TEN_JAX,2020,REG,14,12/13/2020,Sunday,13:00,TEN,JAX,31,10,-21,TIAA Bank Stadium,Home,outdoors,grass,2020121304
2020_14_KC_MIA,2020,REG,14,12/13/2020,Sunday,13:00,KC,MIA,33,27,-6,Hard Rock Stadium,Home,outdoors,grass,2020121305
2020_14_ARI_NYG,2020,REG,14,12/13/2020,Sunday,13:00,ARI,NYG,26,7,-19,MetLife Stadium,Home,outdoors,fieldturf ,2020121306
2020_14_MIN_TB,2020,REG,14,12/13/2020,Sunday,13:00,MIN,TB,14,26,12,Raymond James Stadium,Home,outdoors,grass,2020121307
2020_14_IND_LV,2020,REG,14,12/13/2020,Sunday,16:05,IND,LV,44,27,-17,Allegiant Stadium,Home,dome,grass,2020121308
2020_14_NYJ_SEA,2020,REG,14,12/13/2020,Sunday,16:05,NYJ,SEA,3,40,37,Lumen Field,Home,outdoors,fieldturf,2020121309
2020_14_GB_DET,2020,REG,14,12/13/2020,Sunday,16:25,GB,DET,31,24,-7,Ford Field,Home,dome,fieldturf,2020121303
2020_14_ATL_LAC,2020,REG,14,12/13/2020,Sunday,16:25,ATL,LAC,17,20,3,SoFi Stadium,Home,dome,matrixturf,2020121310
2020_14_NO_PHI,2020,REG,14,12/13/2020,Sunday,16:25,NO,PHI,21,24,3,Lincoln Financial Field,Home,outdoors,grass,2020121311
2020_14_WAS_SF,2020,REG,14,12/13/2020,Sunday,16:25,WAS,SF,23,15,-8,State Farm Stadium,Neutral,closed,grass,2020121312
2020_14_PIT_BUF,2020,REG,14,12/13/2020,Sunday,20:20,PIT,BUF,15,26,11,New Era Field,Home,outdoors,astroturf,2020121313
2020_14_BAL_CLE,2020,REG,14,12/14/2020,Monday,20:15,BAL,CLE,47,42,-5,FirstEnergy Stadium,Home,outdoors,grass,2020121400
2020_15_LAC_LV,2020,REG,15,12/17/2020,Thursday,20:20,LAC,LV,30,27,-3,Allegiant Stadium,Home,dome,grass,2020121700
2020_15_BUF_DEN,2020,REG,15,12/19/2020,Saturday,16:30,BUF,DEN,48,19,-29,Empower Field at Mile High,Home,outdoors,grass,2020121900
2020_15_CAR_GB,2020,REG,15,12/19/2020,Saturday,20:15,CAR,GB,16,24,8,Lambeau Field,Home,outdoors,grass,2020121901
2020_15_TB_ATL,2020,REG,15,12/20/2020,Sunday,13:00,TB,ATL,31,27,-4,Mercedes-Benz Stadium,Home,closed,fieldturf,2020122005
2020_15_JAX_BAL,2020,REG,15,12/20/2020,Sunday,13:00,JAX,BAL,14,40,26,M&T Bank Stadium,Home,outdoors,grass,2020122006
2020_15_SF_DAL,2020,REG,15,12/20/2020,Sunday,13:00,SF,DAL,33,41,8,AT&T Stadium,Home,closed,fieldturf,2020122013
2020_15_HOU_IND,2020,REG,15,12/20/2020,Sunday,13:00,HOU,IND,20,27,7,Lucas Oil Stadium,Home,closed,fieldturf,2020122002
2020_15_NE_MIA,2020,REG,15,12/20/2020,Sunday,13:00,NE,MIA,12,22,10,Hard Rock Stadium,Home,outdoors,grass,2020122007
2020_15_CHI_MIN,2020,REG,15,12/20/2020,Sunday,13:00,CHI,MIN,33,27,-6,U.S. Bank Stadium,Home,dome,sportturf,2020122008
2020_15_DET_TEN,2020,REG,15,12/20/2020,Sunday,13:00,DET,TEN,25,46,21,Nissan Stadium,Home,outdoors,grass,2020122004
2020_15_SEA_WAS,2020,REG,15,12/20/2020,Sunday,13:00,SEA,WAS,20,15,-5,FedExField,Home,outdoors,grass,2020122010
2020_15_PHI_ARI,2020,REG,15,12/20/2020,Sunday,16:05,PHI,ARI,26,33,7,State Farm Stadium,Home,closed,grass,2020122011
2020_15_NYJ_LA,2020,REG,15,12/20/2020,Sunday,16:05,NYJ,LA,23,20,-3,SoFi Stadium,Home,dome,matrixturf,2020122003
2020_15_KC_NO,2020,REG,15,12/20/2020,Sunday,16:25,KC,NO,32,29,-3,Mercedes-Benz Superdome,Home,dome,astroturf,2020122012
2020_15_CLE_NYG,2020,REG,15,12/20/2020,Sunday,20:20,CLE,NYG,20,6,-14,MetLife Stadium,Home,outdoors,fieldturf ,2020122009
2020_15_PIT_CIN,2020,REG,15,12/21/2020,Monday,20:15,PIT,CIN,17,27,10,Paul Brown Stadium,Home,outdoors,grass,2020122100
2020_16_MIN_NO,2020,REG,16,12/25/2020,Friday,16:30,MIN,NO,33,52,19,Mercedes-Benz Superdome,Home,dome,astroturf,2020122500
2020_16_TB_DET,2020,REG,16,12/26/2020,Saturday,13:00,TB,DET,47,7,-40,Ford Field,Home,dome,fieldturf,2020122600
2020_16_SF_ARI,2020,REG,16,12/26/2020,Saturday,16:30,SF,ARI,20,12,-8,State Farm Stadium,Home,closed,grass,2020122601
2020_16_MIA_LV,2020,REG,16,12/26/2020,Saturday,20:15,MIA,LV,26,25,-1,Allegiant Stadium,Home,dome,grass,2020122602
2020_16_NYG_BAL,2020,REG,16,12/27/2020,Sunday,13:00,NYG,BAL,13,27,14,M&T Bank Stadium,Home,outdoors,grass,2020122705
2020_16_CIN_HOU,2020,REG,16,12/27/2020,Sunday,13:00,CIN,HOU,37,31,-6,NRG Stadium,Home,closed,grass,2020122706
2020_16_CHI_JAX,2020,REG,16,12/27/2020,Sunday,13:00,CHI,JAX,41,17,-24,TIAA Bank Stadium,Home,outdoors,grass,2020122707
2020_16_ATL_KC,2020,REG,16,12/27/2020,Sunday,13:00,ATL,KC,14,17,3,Arrowhead Stadium,Home,outdoors,astroturf,2020122708
2020_16_CLE_NYJ,2020,REG,16,12/27/2020,Sunday,13:00,CLE,NYJ,16,23,7,MetLife Stadium,Home,outdoors,fieldturf ,2020122704
2020_16_IND_PIT,2020,REG,16,12/27/2020,Sunday,13:00,IND,PIT,24,28,4,Heinz Field,Home,outdoors,grass,2020122709
2020_16_DEN_LAC,2020,REG,16,12/27/2020,Sunday,16:05,DEN,LAC,16,19,3,SoFi Stadium,Home,dome,matrixturf,2020122702
2020_16_CAR_WAS,2020,REG,16,12/27/2020,Sunday,16:05,CAR,WAS,20,13,-7,FedExField,Home,outdoors,grass,2020122710
2020_16_PHI_DAL,2020,REG,16,12/27/2020,Sunday,16:25,PHI,DAL,17,37,20,AT&T Stadium,Home,closed,fieldturf,2020122712
2020_16_LA_SEA,2020,REG,16,12/27/2020,Sunday,16:25,LA,SEA,9,20,11,Lumen Field,Home,outdoors,fieldturf,2020122711
2020_16_TEN_GB,2020,REG,16,12/27/2020,Sunday,20:20,TEN,GB,14,40,26,Lambeau Field,Home,outdoors,grass,2020122713
2020_16_BUF_NE,2020,REG,16,12/28/2020,Monday,20:15,BUF,NE,38,9,-29,Gillette Stadium,Home,outdoors,grass,2020122800
2020_17_MIA_BUF,2020,REG,17,1/3/2021,Sunday,13:00,MIA,BUF,26,56,30,New Era Field,Home,outdoors,astroturf,2021010300
2020_17_BAL_CIN,2020,REG,17,1/3/2021,Sunday,13:00,BAL,CIN,38,3,-35,Paul Brown Stadium,Home,outdoors,grass,2021010303
2020_17_PIT_CLE,2020,REG,17,1/3/2021,Sunday,13:00,PIT,CLE,22,24,2,FirstEnergy Stadium,Home,outdoors,grass,2021010304
2020_17_MIN_DET,2020,REG,17,1/3/2021,Sunday,13:00,MIN,DET,37,35,-2,Ford Field,Home,dome,fieldturf,2021010305
2020_17_NYJ_NE,2020,REG,17,1/3/2021,Sunday,13:00,NYJ,NE,14,28,14,Gillette Stadium,Home,outdoors,grass,2021010307
2020_17_DAL_NYG,2020,REG,17,1/3/2021,Sunday,13:00,DAL,NYG,19,23,4,MetLife Stadium,Home,outdoors,fieldturf ,2021010308
2020_17_ATL_TB,2020,REG,17,1/3/2021,Sunday,13:00,ATL,TB,27,44,17,Raymond James Stadium,Home,outdoors,grass,2021010310
2020_17_NO_CAR,2020,REG,17,1/3/2021,Sunday,16:25,NO,CAR,33,7,-26,Bank of America Stadium,Home,outdoors,grass,2021010301
2020_17_GB_CHI,2020,REG,17,1/3/2021,Sunday,16:25,GB,CHI,35,16,-19,Soldier Field,Home,outdoors,grass,2021010302
2020_17_LV_DEN,2020,REG,17,1/3/2021,Sunday,16:25,LV,DEN,32,31,-1,Empower Field at Mile High,Home,outdoors,grass,2021010311
2020_17_TEN_HOU,2020,REG,17,1/3/2021,Sunday,16:25,TEN,HOU,41,38,-3,NRG Stadium,Home,closed,grass,2021010312
2020_17_JAX_IND,2020,REG,17,1/3/2021,Sunday,16:25,JAX,IND,14,28,14,Lucas Oil Stadium,Home,closed,fieldturf,2021010313
2020_17_LAC_KC,2020,REG,17,1/3/2021,Sunday,16:25,LAC,KC,38,21,-17,Arrowhead Stadium,Home,outdoors,astroturf,2021010306
2020_17_ARI_LA,2020,REG,17,1/3/2021,Sunday,16:25,ARI,LA,7,18,11,SoFi Stadium,Home,dome,matrixturf,2021010314
2020_17_SEA_SF,2020,REG,17,1/3/2021,Sunday,16:25,SEA,SF,26,23,-3,State Farm Stadium,Neutral,closed,grass,2021010315
2020_17_WAS_PHI,2020,REG,17,1/3/2021,Sunday,20:20,WAS,PHI,20,14,-6,Lincoln Financial Field,Home,outdoors,grass,2021010309
2020_18_IND_BUF,2020,WC,18,1/9/2021,Saturday,13:05,IND,BUF,24,27,3,New Era Field,Home,outdoors,astroturf,2021010900
2020_18_LA_SEA,2020,WC,18,1/9/2021,Saturday,16:40,LA,SEA,30,20,-10,Lumen Field,Home,outdoors,fieldturf,2021010901
2020_18_TB_WAS,2020,WC,18,1/9/2021,Saturday,20:15,TB,WAS,31,23,-8,FedExField,Home,outdoors,grass,2021010902
2020_18_BAL_TEN,2020,WC,18,1/10/2021,Sunday,13:05,BAL,TEN,20,13,-7,Nissan Stadium,Home,outdoors,grass,2021011000
2020_18_CHI_NO,2020,WC,18,1/10/2021,Sunday,16:40,CHI,NO,9,21,12,Mercedes-Benz Superdome,Home,dome,astroturf,2021011001
2020_18_CLE_PIT,2020,WC,18,1/10/2021,Sunday,20:15,CLE,PIT,48,37,-11,Heinz Field,Home,outdoors,grass,2021011002
2020_19_LA_GB,2020,DIV,19,1/16/2021,Saturday,16:35,LA,GB,18,32,14,Lambeau Field,Home,outdoors,grass,2021011600
2020_19_BAL_BUF,2020,DIV,19,1/16/2021,Saturday,20:15,BAL,BUF,3,17,14,New Era Field,Home,outdoors,astroturf,2021011601
2020_19_CLE_KC,2020,DIV,19,1/17/2021,Sunday,15:05,CLE,KC,17,22,5,Arrowhead Stadium,Home,outdoors,astroturf,2021011700
2020_19_TB_NO,2020,DIV,19,1/17/2021,Sunday,18:40,TB,NO,30,20,-10,Mercedes-Benz Superdome,Home,dome,astroturf,2021011701
2020_20_TB_GB,2020,CON,20,1/24/2021,Sunday,15:05,TB,GB,31,26,-5,Lambeau Field,Home,outdoors,grass,2021012400
2020_20_BUF_KC,2020,CON,20,1/24/2021,Sunday,18:40,BUF,KC,24,38,14,Arrowhead Stadium,Home,outdoors,astroturf,2021012401
2020_21_KC_TB,2020,SB,21,2/7/2021,Sunday,18:30,KC,TB,9,31,22,Raymond James Stadium,Neutral,outdoors,grass,2021020700
2021_01_DAL_TB,2021,REG,1,9/9/2021,Thursday,20:20,DAL,TB,29,31,2,Raymond James Stadium,Home,outdoors,grass,2021090900
2021_01_PHI_ATL,2021,REG,1,9/12/2021,Sunday,13:00,PHI,ATL,32,6,-26,Mercedes-Benz Stadium,Home,,fieldturf,2021091200
2021_01_PIT_BUF,2021,REG,1,9/12/2021,Sunday,13:00,PIT,BUF,23,16,-7,New Era Field,Home,outdoors,astroturf,2021091201
2021_01_NYJ_CAR,2021,REG,1,9/12/2021,Sunday,13:00,NYJ,CAR,14,19,5,Bank of America Stadium,Home,outdoors,grass,2021091202
2021_01_MIN_CIN,2021,REG,1,9/12/2021,Sunday,13:00,MIN,CIN,24,27,3,Paul Brown Stadium,Home,outdoors,grass,2021091203
2021_01_SF_DET,2021,REG,1,9/12/2021,Sunday,13:00,SF,DET,41,33,-8,Ford Field,Home,dome,fieldturf,2021091204
2021_01_JAX_HOU,2021,REG,1,9/12/2021,Sunday,13:00,JAX,HOU,21,37,16,NRG Stadium,Home,,grass,2021091205
2021_01_SEA_IND,2021,REG,1,9/12/2021,Sunday,13:00,SEA,IND,28,16,-12,Lucas Oil Stadium,Home,,fieldturf,2021091206
2021_01_ARI_TEN,2021,REG,1,9/12/2021,Sunday,13:00,ARI,TEN,38,13,-25,Nissan Stadium,Home,outdoors,grass,2021091207
2021_01_LAC_WAS,2021,REG,1,9/12/2021,Sunday,13:00,LAC,WAS,20,16,-4,FedExField,Home,outdoors,grass,2021091208
2021_01_CLE_KC,2021,REG,1,9/12/2021,Sunday,16:25,CLE,KC,29,33,4,GEHA Field at Arrowhead Stadium,Home,outdoors,astroturf,2021091209
2021_01_MIA_NE,2021,REG,1,9/12/2021,Sunday,16:25,MIA,NE,17,16,-1,Gillette Stadium,Home,outdoors,grass,2021091210
2021_01_GB_NO,2021,REG,1,9/12/2021,Sunday,16:25,GB,NO,3,38,35,TIAA Bank Stadium,Neutral,outdoors,grass,2021091211
2021_01_DEN_NYG,2021,REG,1,9/12/2021,Sunday,16:25,DEN,NYG,27,13,-14,MetLife Stadium,Home,outdoors,fieldturf ,2021091212
2021_01_CHI_LA,2021,REG,1,9/12/2021,Sunday,20:20,CHI,LA,14,34,20,SoFi Stadium,Home,dome,matrixturf,2021091213
2021_01_BAL_LV,2021,REG,1,9/13/2021,Monday,20:15,BAL,LV,27,33,6,Allegiant Stadium,Home,dome,grass,2021091300
2021_02_NYG_WAS,2021,REG,2,9/16/2021,Thursday,20:20,NYG,WAS,29,30,1,FedExField,Home,outdoors,grass,2021091600
2021_02_NO_CAR,2021,REG,2,9/19/2021,Sunday,13:00,NO,CAR,7,26,19,Bank of America Stadium,Home,outdoors,grass,2021091900
2021_02_CIN_CHI,2021,REG,2,9/19/2021,Sunday,13:00,CIN,CHI,17,20,3,Soldier Field,Home,outdoors,grass,2021091901
2021_02_HOU_CLE,2021,REG,2,9/19/2021,Sunday,13:00,HOU,CLE,21,31,10,FirstEnergy Stadium,Home,outdoors,grass,2021091902
2021_02_LA_IND,2021,REG,2,9/19/2021,Sunday,13:00,LA,IND,27,24,-3,Lucas Oil Stadium,Home,,fieldturf,2021091903
2021_02_DEN_JAX,2021,REG,2,9/19/2021,Sunday,13:00,DEN,JAX,23,13,-10,TIAA Bank Stadium,Home,outdoors,grass,2021091904
2021_02_BUF_MIA,2021,REG,2,9/19/2021,Sunday,13:00,BUF,MIA,35,0,-35,Hard Rock Stadium,Home,outdoors,grass,2021091905
2021_02_NE_NYJ,2021,REG,2,9/19/2021,Sunday,13:00,NE,NYJ,25,6,-19,MetLife Stadium,Home,outdoors,fieldturf ,2021091906
2021_02_SF_PHI,2021,REG,2,9/19/2021,Sunday,13:00,SF,PHI,17,11,-6,Lincoln Financial Field,Home,outdoors,grass,2021091907
2021_02_LV_PIT,2021,REG,2,9/19/2021,Sunday,13:00,LV,PIT,26,17,-9,Heinz Field,Home,outdoors,grass,2021091908
2021_02_MIN_ARI,2021,REG,2,9/19/2021,Sunday,16:05,MIN,ARI,33,34,1,State Farm Stadium,Home,closed,grass,2021091909
2021_02_ATL_TB,2021,REG,2,9/19/2021,Sunday,16:05,ATL,TB,25,48,23,Raymond James Stadium,Home,outdoors,grass,2021091910
2021_02_DAL_LAC,2021,REG,2,9/19/2021,Sunday,16:25,DAL,LAC,20,17,-3,SoFi Stadium,Home,dome,matrixturf,2021091911
2021_02_TEN_SEA,2021,REG,2,9/19/2021,Sunday,16:25,TEN,SEA,33,30,-3,Lumen Field,Home,outdoors,fieldturf,2021091912
2021_02_KC_BAL,2021,REG,2,9/19/2021,Sunday,20:20,KC,BAL,35,36,1,M&T Bank Stadium,Home,outdoors,grass,2021091913
2021_02_DET_GB,2021,REG,2,9/20/2021,Monday,20:15,DET,GB,17,35,18,Lambeau Field,Home,outdoors,grass,2021092000
2021_03_CAR_HOU,2021,REG,3,9/23/2021,Thursday,20:20,CAR,HOU,24,9,-15,NRG Stadium,Home,,grass,2021092300
2021_03_WAS_BUF,2021,REG,3,9/26/2021,Sunday,13:00,WAS,BUF,21,43,22,New Era Field,Home,outdoors,astroturf,2021092600
2021_03_CHI_CLE,2021,REG,3,9/26/2021,Sunday,13:00,CHI,CLE,6,26,20,FirstEnergy Stadium,Home,outdoors,grass,2021092601
2021_03_BAL_DET,2021,REG,3,9/26/2021,Sunday,13:00,BAL,DET,19,17,-2,Ford Field,Home,dome,fieldturf,2021092602
